card_name,quantity,id,rarity,set_sym,premium
Spoils of Adventure,2,83469,Uncommon,ZNR,No
"Verazol, the Split Current",1,83473,Rare,ZNR,No
"Yasharn, Implacable Earth",1,83475,Rare,ZNR,No
"Zagras, Thief of Heartbeats",1,83477,Rare,ZNR,No
"Zareth San, the Trickster",1,83479,Rare,ZNR,No
Cliffhaven Kitesail,2,83481,Common,ZNR,No
Relic Axe,2,83491,Uncommon,ZNR,No
Relic Golem,1,83493,Uncommon,ZNR,No
Relic Vial,2,83495,Uncommon,ZNR,No
Sea Gate Colossus,4,83497,Common,ZNR,No
Skyclave Sentinel,11,83501,Common,ZNR,No
Spare Supplies,2,83503,Common,ZNR,No
Stonework Packbeast,1,83505,Common,ZNR,No
Utility Knife,4,83507,Common,ZNR,No
Base Camp,3,83509,Uncommon,ZNR,No
Branchloft Pathway,3,83511,Rare,ZNR,No
Brightclimb Pathway,1,83515,Rare,ZNR,No
Clearwater Pathway,3,83519,Rare,ZNR,No
Plains,2,83539,Land,ZNR,No
Island,5,83545,Land,ZNR,No
Swamp,6,83551,Land,ZNR,No
Mountain,2,83557,Land,ZNR,No
Forest,5,83563,Land,ZNR,No
Plains,1,85884,Rare,SL2,No
Pact of Negation,1,86517,Rare,TSR,No
Sigil of the Empty Throne,1,86979,Bonus,TSR,No
Swamp,1,87227,Land,SLD,No
Bound in Gold,1,87329,Common,KHM,No
Clarion Spirit,3,87331,Uncommon,KHM,No
Codespell Cleric,1,87333,Common,KHM,No
Divine Gambit,1,87335,Uncommon,KHM,No
Giant Ox,1,87341,Common,KHM,No
Gods' Hall Guardian,2,87345,Common,KHM,No
Master Skald,1,87360,Common,KHM,Yes
"Reidane, God of the Worthy",1,87363,Rare,KHM,No
Revitalize,2,87369,Common,KHM,No
Shepherd of the Cosmos,1,87379,Uncommon,KHM,No
Story Seeker,1,87391,Common,KHM,No
Usher of the Fallen,1,87393,Uncommon,KHM,No
Warhorn Blast,1,87399,Common,KHM,No
Wings of the Cosmos,1,87401,Common,KHM,No
Annul,1,87409,Common,KHM,No
Augury Raven,3,87413,Common,KHM,No
Bind the Monster,1,87421,Common,KHM,No
Depart the Realm,3,87433,Common,KHM,No
Giant's Amulet,1,87445,Uncommon,KHM,No
Karfell Harbinger,2,87457,Common,KHM,No
Mists of Littjara,1,87461,Common,KHM,No
Mistwalker,2,87463,Common,KHM,No
Ravenform,2,87471,Common,KHM,No
Rune of Flight,1,87477,Uncommon,KHM,No
Calamity Bearer,1,87585,Rare,KHM,No
Smashing Success,1,87637,Common,KHM,No
Arachnoform,1,87655,Common,KHM,No
Niko Defies Destiny,1,87795,Uncommon,KHM,No
"Vega, the Watcher",2,87809,Uncommon,KHM,No
Cosmos Elixir,1,87817,Rare,KHM,No
Funeral Longboat,1,87819,Common,KHM,No
Raiders' Karve,1,87827,Common,KHM,No
Scorn Effigy,2,87835,Common,KHM,No
Barkchannel Pathway,2,87845,Rare,KHM,No
Gates of Istfell,1,87861,Uncommon,KHM,No
Glacial Floodplain,1,87863,Land,KHM,No
Littjara Mirrorlake,1,87879,Uncommon,KHM,No
Tyrite Sanctum,1,87895,Rare,KHM,No
Empyrean Eagle,4,88075,Uncommon,KHC,No
Environmental Sciences,1,88477,Common,STX,No
Expanded Anatomy,1,88479,Common,STX,No
Introduction to Annihilation,1,88481,Common,STX,No
Beaming Defiance,2,88495,Common,STX,No
Clever Lumimancer,2,88497,Uncommon,STX,No
Combat Professor,1,88499,Common,STX,No
Elite Spellbinder,4,88511,Rare,STX,No
Professor of Symbology,1,88525,Uncommon,STX,No
Study Break,1,88545,Common,STX,No
Thunderous Orator,1,88547,Uncommon,STX,No
Burrog Befuddler,1,88553,Common,STX,No
Serpentine Curve,1,88581,Common,STX,No
Test of Talents,2,88595,Uncommon,STX,No
Baleful Mastery,1,88605,Rare,STX,No
Brackish Trudge,1,88607,Uncommon,STX,No
Essence Infusion,1,88615,Common,STX,No
Eyetwitch,1,88617,Uncommon,STX,No
Go Blank,4,88621,Uncommon,STX,No
Leech Fanatic,1,88627,Common,STX,No
Novice Dissector,2,88635,Common,STX,No
Professor's Warning,1,88645,Common,STX,No
Mascot Interception,1,88697,Uncommon,STX,No
Bayou Groff,1,88719,Common,STX,No
Spined Karok,1,88763,Common,STX,No
Tangletrap,1,88767,Common,STX,No
"Valentin, Dean of the Vein",1,88827,Rare,STX,No
Beledros Witherbloom,1,88833,Mythic Rare,STX,No
Cram Session,1,88847,Common,STX,No
Daemogoth Woe-Eater,1,88857,Uncommon,STX,No
Exhilarating Elocution,2,88877,Common,STX,No
Fracture,1,88883,Uncommon,STX,No
"Killian, Ink Duelist",1,88901,Uncommon,STX,No
Owlin Shieldmage,1,88927,Common,STX,No
Rip Apart,1,88957,Uncommon,STX,No
Shadewing Laureate,1,88965,Uncommon,STX,No
Silverquill Pledgemage,1,88973,Common,STX,No
Spiteful Squad,2,88981,Common,STX,No
Square Up,2,88983,Common,STX,No
Witherbloom Pledgemage,1,89005,Common,STX,No
Excavated Wall,1,89017,Common,STX,No
Frostboil Snarl,1,89037,Rare,STX,No
Furycalm Snarl,1,89039,Rare,STX,No
Witherbloom Campus,1,89057,Common,STX,No
Duress,2,89115,Uncommon,STA,No
Claim the Firstborn,1,89131,Uncommon,STA,No
Stone Rain,1,89147,Rare,STA,No
Arcbound Mouser,2,90375,Common,MH2,No
Blacksmith's Skill,2,90381,Common,MH2,No
Blossoming Calm,2,90383,Uncommon,MH2,No
Break Ties,2,90385,Common,MH2,No
Caprichrome,2,90387,Uncommon,MH2,No
Disciple of the Sun,1,90391,Common,MH2,No
Fairgrounds Patrol,1,90395,Common,MH2,No
Guardian Kirin,2,90399,Common,MH2,No
Knighted Myr,1,90403,Common,MH2,No
Landscaper Colos,1,90405,Common,MH2,No
Late to Dinner,4,90407,Common,MH2,No
Lens Flare,2,90409,Common,MH2,No
Marble Gargoyle,2,90411,Common,MH2,No
Out of Time,2,90415,Rare,MH2,No
Piercing Rays,4,90417,Common,MH2,No
Prismatic Ending,4,90419,Uncommon,MH2,No
Resurgent Belief,4,90421,Rare,MH2,No
Serra's Emissary,1,90429,Mythic Rare,MH2,No
Soul of Migration,3,90435,Common,MH2,No
Thraben Watcher,3,90437,Uncommon,MH2,No
Aeromoeba,2,90443,Common,MH2,No
Burdened Aerialist,4,90445,Common,MH2,No
Dress Down,1,90447,Rare,MH2,No
Etherium Spinner,3,90449,Common,MH2,No
Filigree Attendant,1,90451,Uncommon,MH2,No
Floodhound,4,90453,Common,MH2,No
Foul Watcher,3,90455,Common,MH2,No
Fractured Sanity,4,90457,Rare,MH2,No
Ghost-Lit Drifter,2,90459,Uncommon,MH2,No
Hard Evidence,5,90461,Common,MH2,No
Inevitable Betrayal,4,90463,Rare,MH2,No
Junk Winder,1,90465,Uncommon,MH2,No
Lose Focus,6,90467,Common,MH2,No
Lucid Dreams,2,90469,Uncommon,MH2,No
Mystic Redaction,3,90475,Uncommon,MH2,No
Parcel Myr,2,90477,Common,MH2,No
Phantasmal Dreadmaw,3,90479,Common,MH2,No
Recalibrate,6,90483,Common,MH2,No
Rise and Shine,1,90485,Rare,MH2,No
Said/Done,1,90493,Uncommon,MH2,No
Scuttletide,3,90495,Uncommon,MH2,No
Shattered Ego,3,90497,Common,MH2,No
So Shiny,8,90499,Common,MH2,No
Specimen Collector,2,90501,Uncommon,MH2,No
Steelfin Whale,10,90503,Common,MH2,No
Step Through,5,90505,Common,MH2,No
Suspend,1,90509,Rare,MH2,No
Sweep the Skies,3,90513,Uncommon,MH2,No
Tide Shaper,2,90517,Uncommon,MH2,No
Archfiend of Sorrows,3,90521,Uncommon,MH2,No
Bone Shards,9,90525,Common,MH2,No
Break the Ice,2,90527,Uncommon,MH2,No
Cabal Initiate,4,90529,Common,MH2,No
Clattering Augur,2,90531,Uncommon,MH2,No
Damn,1,90533,Rare,MH2,No
Echoing Return,4,90539,Common,MH2,No
Feast of Sanity,4,90541,Uncommon,MH2,No
Flay Essence,2,90543,Uncommon,MH2,No
Gilt-Blade Prowler,4,90545,Common,MH2,No
Hell Mongrel,9,90549,Common,MH2,No
Kitchen Imp,4,90551,Common,MH2,No
Loathsome Curator,6,90555,Common,MH2,No
Necrogoyf,1,90559,Rare,MH2,No
Necromancer's Familiar,2,90561,Uncommon,MH2,No
Nested Shambler,5,90563,Common,MH2,No
Profane Tutor,4,90567,Rare,MH2,No
Radiant Epicure,3,90569,Uncommon,MH2,No
Sinister Starfish,8,90571,Common,MH2,No
Sudden Edict,1,90573,Uncommon,MH2,No
Tizerus Charger,8,90575,Common,MH2,No
Tourach's Canticle,3,90579,Common,MH2,No
Tragic Fall,3,90581,Common,MH2,No
Underworld Hermit,1,90583,Uncommon,MH2,No
Vermin Gorger,3,90587,Common,MH2,No
World-Weary,5,90591,Common,MH2,No
Young Necromancer,2,90593,Uncommon,MH2,No
Arcbound Slasher,4,90595,Common,MH2,No
Arcbound Tracker,1,90597,Common,MH2,No
Arcbound Whelp,1,90599,Uncommon,MH2,No
Battle Plan,3,90601,Common,MH2,No
Blazing Rootwalla,1,90603,Uncommon,MH2,No
Captain Ripley Vance,2,90611,Uncommon,MH2,No
Dragon's Rage Channeler,1,90615,Uncommon,MH2,No
Faithless Salvaging,4,90617,Common,MH2,No
Fast/Furious,1,90623,Uncommon,MH2,No
Flame Blitz,5,90625,Uncommon,MH2,No
Flametongue Yearling,1,90627,Uncommon,MH2,No
Galvanic Relay,2,90631,Common,MH2,No
Gargadon,2,90633,Common,MH2,No
Goblin Traprunner,1,90637,Uncommon,MH2,No
Gouged Zealot,3,90639,Common,MH2,No
Kaleidoscorch,1,90643,Uncommon,MH2,No
Lightning Spear,2,90645,Common,MH2,No
Mount Velus Manticore,8,90649,Common,MH2,No
Obsidian Charmaw,3,90651,Rare,MH2,No
Revolutionist,6,90655,Common,MH2,No
Skophos Reaver,8,90657,Common,MH2,No
Slag Strider,1,90659,Uncommon,MH2,No
Spreading Insurrection,3,90661,Uncommon,MH2,No
Strike It Rich,2,90663,Uncommon,MH2,No
Tavern Scoundrel,2,90665,Common,MH2,No
Unholy Heat,2,90667,Common,MH2,No
Viashino Lashclaw,7,90669,Common,MH2,No
"Aeve, Progenitor Ooze",1,90673,Rare,MH2,No
Bannerhide Krushok,6,90675,Common,MH2,No
Blessed Respite,2,90677,Uncommon,MH2,No
Chatterstorm,4,90681,Common,MH2,No
Chitterspitter,1,90683,Rare,MH2,No
Crack Open,8,90685,Common,MH2,No
Deepwood Denizen,2,90687,Common,MH2,No
Duskshell Crawler,4,90689,Common,MH2,No
Fae Offering,2,90693,Uncommon,MH2,No
Flourishing Strike,6,90695,Common,MH2,No
Foundation Breaker,2,90697,Uncommon,MH2,No
Funnel-Web Recluse,4,90699,Common,MH2,No
Gaea's Will,1,90701,Rare,MH2,No
Glimmer Bairn,5,90703,Common,MH2,No
Glinting Creeper,3,90705,Uncommon,MH2,No
Herd Baloth,2,90707,Uncommon,MH2,No
Jewel-Eyed Cobra,8,90713,Common,MH2,No
Orchard Strider,9,90715,Common,MH2,No
Rift Sower,4,90717,Common,MH2,No
Sanctum Weaver,4,90719,Rare,MH2,No
Scurry Oak,1,90721,Uncommon,MH2,No
Smell Fear,3,90723,Common,MH2,No
Squirrel Sanctuary,3,90725,Uncommon,MH2,No
Squirrel Sovereign,2,90727,Uncommon,MH2,No
Sylvan Anthem,1,90729,Rare,MH2,No
Terramorph,1,90731,Uncommon,MH2,No
Timeless Witness,1,90735,Uncommon,MH2,No
Tireless Provisioner,3,90737,Uncommon,MH2,No
Urban Daggertooth,3,90739,Common,MH2,No
Verdant Command,1,90741,Rare,MH2,No
Wren's Run Hydra,1,90743,Uncommon,MH2,No
Arcbound Shikari,1,90745,Uncommon,MH2,No
Breathless Knight,4,90751,Common,MH2,No
Captured by Lagacs,1,90753,Common,MH2,No
Chrome Courier,1,90757,Common,MH2,No
Combine Chrysalis,4,90759,Uncommon,MH2,No
"Dakkon, Shadow Slayer",1,90761,Mythic Rare,MH2,No
Dihada's Ploy,7,90763,Common,MH2,No
Drey Keeper,5,90765,Common,MH2,No
Ethersworn Sphinx,1,90767,Uncommon,MH2,No
General Ferrous Rokiric,1,90773,Rare,MH2,No
Goblin Anarchomancer,6,90777,Common,MH2,No
Graceful Restoration,1,90779,Uncommon,MH2,No
Lazotep Chancellor,4,90783,Uncommon,MH2,No
"Lonis, Cryptozoologist",1,90785,Rare,MH2,No
Master of Death,1,90787,Rare,MH2,No
Rakdos Headliner,1,90797,Uncommon,MH2,No
Ravenous Squirrel,3,90799,Uncommon,MH2,No
Storm God's Oracle,6,90807,Common,MH2,No
"Sythis, Harvest's Hand",4,90809,Rare,MH2,No
Terminal Agony,9,90811,Common,MH2,No
Territorial Kavu,2,90813,Rare,MH2,No
Wavesifter,4,90815,Common,MH2,No
"Yusri, Fortune's Flame",1,90817,Rare,MH2,No
Altar of the Goyf,1,90821,Uncommon,MH2,No
Batterbone,3,90823,Uncommon,MH2,No
Bottle Golems,2,90825,Common,MH2,No
Brainstone,5,90827,Uncommon,MH2,No
Dermotaxi,1,90829,Rare,MH2,No
Fodder Tosser,3,90833,Common,MH2,No
Kaldra Compleat,1,90835,Mythic Rare,MH2,No
Monoskelion,2,90839,Uncommon,MH2,No
Myr Scrapling,2,90841,Common,MH2,No
Ornithopter of Paradise,2,90845,Common,MH2,No
Sojourner's Companion,2,90851,Common,MH2,No
Steel Dromedary,1,90855,Uncommon,MH2,No
Tormod's Cryptkeeper,4,90859,Common,MH2,No
The Underworld Cookbook,1,90861,Uncommon,MH2,No
Vectis Gloves,1,90863,Uncommon,MH2,No
Void Mirror,2,90865,Rare,MH2,No
Darkmoss Bridge,5,90871,Common,MH2,No
Drossforge Bridge,3,90873,Common,MH2,No
Goldmire Bridge,3,90875,Common,MH2,No
Mistvault Bridge,4,90879,Common,MH2,No
Power Depot,1,90883,Uncommon,MH2,No
Razortide Bridge,2,90885,Common,MH2,No
Rustvale Bridge,5,90887,Common,MH2,No
Silverbluff Bridge,8,90891,Common,MH2,No
Slagwoods Bridge,5,90893,Common,MH2,No
Tanglepool Bridge,1,90895,Common,MH2,No
Thornglint Bridge,4,90897,Common,MH2,No
Verdant Catacombs,1,90902,Rare,MH2,Yes
"Yavimaya, Cradle of Growth",1,90903,Rare,MH2,No
Seal of Cleansing,1,90951,Uncommon,MH2,No
Solitary Confinement,2,90953,Rare,MH2,No
Soul Snare,3,90955,Uncommon,MH2,No
Sea Drake,3,90959,Uncommon,MH2,No
Seal of Removal,2,90961,Uncommon,MH2,No
Bone Shredder,4,90967,Uncommon,MH2,No
Greed,1,90971,Uncommon,MH2,No
Chance Encounter,1,90977,Rare,MH2,No
Mogg Salvage,1,90987,Uncommon,MH2,No
Enchantress's Presence,4,90989,Rare,MH2,No
Hunting Pack,1,90991,Uncommon,MH2,No
Quirion Ranger,2,90993,Uncommon,MH2,No
Squirrel Mob,1,90995,Rare,MH2,No
Yavimaya Elder,1,90999,Uncommon,MH2,No
"Chainer, Nightmare Adept",1,91001,Rare,MH2,No
Shardless Agent,1,91011,Rare,MH2,No
Sterling Grove,1,91013,Rare,MH2,No
Vindicate,1,91015,Rare,MH2,No
Cursed Totem,2,91017,Rare,MH2,No
Extruder,2,91019,Uncommon,MH2,No
Nevinyrral's Disk,1,91023,Rare,MH2,No
Sanctifier en-Vec,3,91045,Rare,MH2,No
Ponder,1,91181,Rare,SLD,No
Solitude,3,91203,Promo,PRM,No
Giver of Runes,4,91209,Promo,PRM,No
Plains,12,91464,Land,AFR,No
Island,4,91472,Land,AFR,No
Swamp,12,91480,Land,AFR,No
Mountain,9,91488,Land,AFR,No
Forest,8,91496,Land,AFR,No
+2 Mace,20,91504,Common,AFR,No
Arborea Pegasus,22,91506,Common,AFR,No
Blink Dog,3,91508,Uncommon,AFR,No
Celestial Unicorn,22,91512,Common,AFR,No
Cleric Class,13,91514,Uncommon,AFR,No
Cloister Gargoyle,10,91516,Uncommon,AFR,No
Dawnbringer Cleric,29,91520,Common,AFR,No
Delver's Torch,28,91522,Common,AFR,No
Devoted Paladin,21,91524,Common,AFR,No
Divine Smite,4,91526,Uncommon,AFR,No
Dragon's Disciple,4,91528,Uncommon,AFR,No
Dwarfhold Champion,28,91530,Common,AFR,No
Flumph,1,91532,Rare,AFR,No
Gloom Stalker,14,91534,Common,AFR,No
Guardian of Faith,5,91538,Rare,AFR,No
Half-Elf Monk,24,91540,Common,AFR,No
Ingenious Smith,23,91544,Uncommon,AFR,No
Keen-Eared Sentry,5,91546,Uncommon,AFR,No
Loyal Warhound,1,91548,Rare,AFR,No
Minimus Containment,22,91550,Common,AFR,No
Monk of the Open Hand,2,91552,Uncommon,AFR,No
Moon-Blessed Cleric,9,91554,Uncommon,AFR,No
"Nadaar, Selfless Paladin",4,91556,Rare,AFR,No
Oswald Fiddlebender,2,91558,Rare,AFR,No
Paladin Class,3,91560,Rare,AFR,No
Paladin's Shield,36,91562,Common,AFR,No
Planar Ally,21,91564,Common,AFR,No
Plate Armor,11,91566,Uncommon,AFR,No
Portable Hole,14,91568,Uncommon,AFR,No
Potion of Healing,13,91570,Common,AFR,No
Priest of Ancient Lore,18,91572,Common,AFR,No
Rally Maneuver,12,91574,Uncommon,AFR,No
Ranger's Hawk,12,91576,Common,AFR,No
Steadfast Paladin,28,91578,Common,AFR,No
Veteran Dungeoneer,14,91582,Common,AFR,No
White Dragon,5,91584,Uncommon,AFR,No
You Hear Something on Watch,20,91586,Common,AFR,No
You're Ambushed on the Road,20,91588,Common,AFR,No
Aberrant Mind Sorcerer,11,91590,Uncommon,AFR,No
Air-Cult Elemental,12,91592,Common,AFR,No
Arcane Investigator,5,91594,Common,AFR,No
Bar the Gate,10,91596,Common,AFR,No
Blue Dragon,6,91600,Uncommon,AFR,No
Charmed Sleep,13,91602,Common,AFR,No
Clever Conjurer,18,91604,Common,AFR,No
Contact Other Plane,21,91606,Common,AFR,No
Displacer Beast,4,91610,Uncommon,AFR,No
Djinni Windseer,13,91612,Common,AFR,No
Dragon Turtle,4,91614,Rare,AFR,No
Eccentric Apprentice,7,91616,Uncommon,AFR,No
Feywild Trickster,7,91618,Uncommon,AFR,No
Fly,3,91620,Uncommon,AFR,No
"Grazilaxx, Illithid Scholar",1,91622,Rare,AFR,No
Guild Thief,4,91624,Uncommon,AFR,No
Mind Flayer,1,91628,Rare,AFR,No
Mordenkainen,2,91630,Mythic Rare,AFR,No
Mordenkainen's Polymorph,13,91632,Common,AFR,No
Pixie Guide,17,91634,Common,AFR,No
Power of Persuasion,5,91636,Uncommon,AFR,No
Ray of Frost,5,91638,Uncommon,AFR,No
Rimeshield Frost Giant,16,91640,Common,AFR,No
Scion of Stygia,23,91642,Common,AFR,No
Secret Door,13,91644,Common,AFR,No
Shocking Grasp,9,91646,Common,AFR,No
Shortcut Seeker,14,91648,Common,AFR,No
Silver Raven,7,91650,Common,AFR,No
Soulknife Spy,13,91652,Common,AFR,No
Split the Party,2,91654,Uncommon,AFR,No
Sudden Insight,6,91656,Uncommon,AFR,No
Tasha's Hideous Laughter,4,91658,Rare,AFR,No
Trickster's Talisman,1,91660,Uncommon,AFR,No
True Polymorph,2,91662,Rare,AFR,No
Wizard Class,4,91664,Uncommon,AFR,No
Wizard's Spellbook,2,91666,Rare,AFR,No
You Come to a River,15,91668,Common,AFR,No
You Find the Villains' Lair,13,91670,Common,AFR,No
You See a Guard Approach,23,91672,Common,AFR,No
Yuan-Ti Malison,3,91674,Rare,AFR,No
Asmodeus the Archfiend,5,91678,Rare,AFR,No
Baleful Beholder,17,91680,Common,AFR,No
Black Dragon,2,91682,Uncommon,AFR,No
Check for Traps,1,91686,Uncommon,AFR,No
Clattering Skeletons,14,91688,Common,AFR,No
Deadly Dispute,14,91690,Common,AFR,No
Death-Priest of Myrkul,3,91692,Uncommon,AFR,No
Demogorgon's Clutches,3,91694,Uncommon,AFR,No
Devour Intellect,19,91696,Common,AFR,No
Drider,4,91698,Uncommon,AFR,No
Dungeon Crawler,6,91700,Uncommon,AFR,No
Eyes of the Beholder,13,91704,Common,AFR,No
Fates' Reversal,12,91706,Common,AFR,No
Feign Death,15,91708,Common,AFR,No
Forsworn Paladin,1,91710,Rare,AFR,No
Gelatinous Cube,3,91712,Rare,AFR,No
Grim Bounty,16,91714,Common,AFR,No
Grim Wanderer,5,91716,Uncommon,AFR,No
Herald of Hadar,11,91718,Common,AFR,No
Hired Hexblade,11,91720,Common,AFR,No
Hoard Robber,11,91722,Common,AFR,No
Lightfoot Rogue,4,91724,Uncommon,AFR,No
Manticore,12,91728,Common,AFR,No
Power Word Kill,3,91730,Uncommon,AFR,No
Precipitous Drop,12,91732,Common,AFR,No
Ray of Enfeeblement,11,91734,Uncommon,AFR,No
Reaper's Talisman,5,91736,Uncommon,AFR,No
Sepulcher Ghoul,19,91738,Common,AFR,No
Shambling Ghast,17,91740,Common,AFR,No
Skullport Merchant,3,91742,Uncommon,AFR,No
Sphere of Annihilation,4,91744,Rare,AFR,No
Thieves' Tools,9,91746,Common,AFR,No
Vampire Spawn,8,91748,Common,AFR,No
Vorpal Sword,1,91750,Rare,AFR,No
Warlock Class,1,91752,Uncommon,AFR,No
Westgate Regent,4,91754,Rare,AFR,No
Wight,1,91756,Rare,AFR,No
Yuan-Ti Fang-Blade,15,91758,Common,AFR,No
Zombie Ogre,13,91760,Common,AFR,No
Armory Veteran,25,91762,Common,AFR,No
Barbarian Class,12,91764,Uncommon,AFR,No
Battle Cry Goblin,18,91766,Uncommon,AFR,No
Boots of Speed,28,91768,Common,AFR,No
Brazen Dwarf,20,91770,Common,AFR,No
Burning Hands,4,91772,Uncommon,AFR,No
Chaos Channeler,1,91774,Uncommon,AFR,No
"Delina, Wild Mage",6,91778,Rare,AFR,No
Dragon's Fire,25,91780,Common,AFR,No
Dueling Rapier,24,91782,Common,AFR,No
Earth-Cult Elemental,21,91784,Common,AFR,No
Farideh's Fireball,13,91786,Common,AFR,No
Goblin Javelineer,20,91790,Common,AFR,No
Goblin Morningstar,8,91792,Uncommon,AFR,No
Hoarding Ogre,22,91794,Common,AFR,No
Hobgoblin Bandit Lord,5,91796,Rare,AFR,No
Hobgoblin Captain,18,91798,Common,AFR,No
Hulking Bugbear,7,91800,Uncommon,AFR,No
Improvised Weaponry,16,91802,Common,AFR,No
Jaded Sell-Sword,14,91806,Common,AFR,No
Kick in the Door,17,91808,Common,AFR,No
Magic Missile,6,91810,Uncommon,AFR,No
Meteor Swarm,1,91812,Rare,AFR,No
Minion of the Mighty,2,91814,Rare,AFR,No
Orb of Dragonkind,2,91816,Rare,AFR,No
Plundering Barbarian,28,91818,Common,AFR,No
Price of Loyalty,31,91820,Common,AFR,No
Red Dragon,9,91822,Uncommon,AFR,No
Rust Monster,12,91824,Uncommon,AFR,No
Swarming Goblins,26,91826,Common,AFR,No
Tiger-Tribe Hunter,7,91828,Uncommon,AFR,No
Unexpected Windfall,16,91830,Common,AFR,No
Valor Singer,24,91832,Common,AFR,No
Wish,2,91834,Rare,AFR,No
Xorn,1,91836,Rare,AFR,No
You Come to the Gnoll Camp,23,91838,Common,AFR,No
You Find Some Prisoners,1,91840,Uncommon,AFR,No
You See a Pair of Goblins,10,91842,Uncommon,AFR,No
"Zalto, Fire Giant Duke",2,91844,Rare,AFR,No
Bulette,11,91848,Common,AFR,No
Bull's Strength,13,91850,Common,AFR,No
Choose Your Weapon,4,91852,Uncommon,AFR,No
Circle of the Moon Druid,14,91856,Common,AFR,No
Compelled Duel,14,91858,Common,AFR,No
Dire Wolf Prowler,11,91860,Common,AFR,No
Druid Class,7,91862,Uncommon,AFR,No
Elturgard Ranger,19,91866,Common,AFR,No
Find the Path,7,91868,Common,AFR,No
Gnoll Hunter,9,91872,Common,AFR,No
Green Dragon,2,91874,Uncommon,AFR,No
Hill Giant Herdgorger,12,91876,Common,AFR,No
Inspiring Bard,11,91880,Common,AFR,No
Intrepid Outlander,4,91884,Uncommon,AFR,No
Loathsome Troll,5,91886,Uncommon,AFR,No
Lurking Roper,8,91890,Uncommon,AFR,No
Neverwinter Dryad,9,91892,Common,AFR,No
Ochre Jelly,1,91894,Rare,AFR,No
Owlbear,8,91898,Common,AFR,No
Plummet,14,91900,Common,AFR,No
Prosperous Innkeeper,4,91902,Uncommon,AFR,No
Purple Worm,6,91904,Uncommon,AFR,No
Ranger's Longbow,7,91908,Common,AFR,No
Scaled Herbalist,12,91910,Common,AFR,No
Spoils of the Hunt,19,91912,Common,AFR,No
Sylvan Shepherd,21,91914,Common,AFR,No
Underdark Basilisk,14,91918,Common,AFR,No
"Varis, Silverymoon Ranger",3,91920,Rare,AFR,No
Wandering Troubadour,7,91922,Uncommon,AFR,No
Wild Shape,5,91926,Uncommon,AFR,No
You Find a Cursed Idol,14,91928,Common,AFR,No
You Happen On a Glade,3,91930,Uncommon,AFR,No
You Meet in a Tavern,3,91932,Uncommon,AFR,No
Adult Gold Dragon,1,91934,Rare,AFR,No
Barrowin of Clan Undurr,4,91938,Uncommon,AFR,No
Bruenor Battlehammer,21,91940,Uncommon,AFR,No
Drizzt Do'Urden,2,91942,Rare,AFR,No
"Farideh, Devil's Chosen",3,91944,Uncommon,AFR,No
Fighter Class,1,91946,Rare,AFR,No
Gretchen Titchwillow,6,91948,Uncommon,AFR,No
"Hama Pashar, Ruin Seeker",4,91950,Uncommon,AFR,No
"Kalain, Reclusive Painter",5,91952,Uncommon,AFR,No
Krydle of Baldur's Gate,5,91954,Uncommon,AFR,No
"Orcus, Prince of Undeath",3,91960,Rare,AFR,No
Rogue Class,1,91962,Rare,AFR,No
"Shessra, Death's Whisper",4,91964,Uncommon,AFR,No
Skeletal Swarming,1,91966,Rare,AFR,No
Sorcerer Class,3,91968,Rare,AFR,No
"Targ Nar, Demon-Fang Gnoll",2,91970,Uncommon,AFR,No
"Trelasarra, Moon Dancer",9,91974,Uncommon,AFR,No
Triumphant Adventurer,2,91976,Rare,AFR,No
"Volo, Guide to Monsters",2,91978,Rare,AFR,No
Bag of Holding,1,91982,Uncommon,AFR,No
Dungeon Map,2,91986,Uncommon,AFR,No
Eye of Vecna,1,91988,Rare,AFR,No
Fifty Feet of Rope,2,91990,Uncommon,AFR,No
Greataxe,21,91992,Common,AFR,No
Iron Golem,4,91996,Uncommon,AFR,No
Leather Armor,18,91998,Common,AFR,No
Mimic,21,92000,Common,AFR,No
Spare Dagger,9,92002,Common,AFR,No
Spiked Pit Trap,11,92004,Common,AFR,No
Dungeon Descent,3,92012,Rare,AFR,No
Evolving Wilds,9,92014,Common,AFR,No
Temple of the Dragon Queen,3,92022,Uncommon,AFR,No
Ambitious Farmhand,3,92918,Uncommon,MID,No
Beloved Beggar,2,92922,Uncommon,MID,No
